trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
38770	8290	0	3	4	1	1	1	1.0	2	2013	8	14	3	17.58333333	58	0	1	2	3211	0.855833333	0.290555556	0.175277778	0.0	0.416388889	0.0	0	0.229722222	1.5	0.7	0.0	0.4159609999999999
38809	8296	2	5	4	3	2	2	0.0	2	2013	8	14	3	21.6	17	1	0	2	2826	0.627222222	0.211111111	0.199444444	0.0	0.197777778	0.0	0	0.131388889	0.0	0.42	0.0	0.1205069999999999
38810	8296	2	6	4	5	2	2	0.0	2	2013	8	14	3	21.76666667	17	1	0	2	1087	0.302777778	0.1025	0.1191666669999999	0.0	0.079722222	0.0	0	0.055833333	0.0	0.17	0.0	0.109453
38815	8296	3	8	4	3	2	3	0.0	2	2013	8	14	3	14.51666667	12	1	0	2	2826	0.609722222	0.180833333	0.255833333	0.0	0.166666667	0.0	0	0.156944444	0.0	0.44	0.0	0.176991
38888	8310	4	2	1	3	1	5	0.0	2	2013	8	15	4	14.0	5	1	0	2	725	0.178611111	0.076944444	0.097777778	0.0	0.040277778	0.0	0	0.069722222	0.0	0.18	0.0	0.211155
38905	8312	0	2	4	3	1	1	1.0	2	2013	8	15	4	9.5	55	0	1	1	5825	1.343611111	0.382222222	0.0725	0.0	0.4558333329999999	0.131944444	1	0.363888889	3.0	1.0	0.0	0.599237
38920	8314	0	5	4	3	1	4	1.0	2	2013	8	15	4	21.91666667	28	1	1	1	1172	0.304444444	0.094722222	0.143055556	0.0	0.083333333	0.0	0	0.0775	1.5	0.24	0.0	0.1290319999999999
38948	8323	0	2	3	3	6	5	0.0	2	2013	8	16	5	15.5	83	1	0	0	2048	0.429722222	0.109444444	0.011111111	0.0	0.248333333	0.0	0	0.181388889	0.0	0.35	0.0	0.5604899999999999
38967	8331	0	2	3	3	6	2	0.0	2	2013	8	16	5	18.0	17	0	0	0	4376	1.041111111	0.371944444	0.3469444439999999	0.15	0.0	0.0	0	0.373333333	1.2	0.86	0.0	0.541667
38968	8331	0	5	3	3	6	2	0.0	2	2013	8	16	5	22.0	17	0	0	0	4490	1.067222222	0.3519444439999999	0.150555556	0.15	0.054444444	0.145	1	0.325555556	1.2	0.81	0.0	0.527304
39021	8343	0	0	3	3	6	1	1.0	2	2013	8	17	6	13.0	43	0	1	0	975	0.257777778	0.065	0.121388889	0.0	0.101388889	0.0	0	0.145	1.5	0.38	0.0	0.337165
39051	8351	0	3	3	1	6	1	1.0	2	2013	8	17	6	18.5	29	1	1	0	11438	2.63	0.8705555559999999	0.318055556	0.4	0.0	0.0	0	0.842777778	2.8	1.86	0.0	0.757416
39106	8359	4	0	4	3	2	1	0.0	2	2013	8	18	7	18.0	19	1	0	1	7561	1.801666667	0.496944444	0.314444444	0.233333333	0.0	0.0	0	0.364722222	1.5	1.25	0.0	0.362529
39112	8361	0	1	1	5	6	1	1.0	2	2013	8	18	7	12.5	49	0	1	0	1514	0.423055556	0.1744444439999999	0.168055556	0.0	0.194444444	0.0	0	0.162777778	1.5	0.32	0.0	0.4505119999999999
39132	8367	0	3	2	3	1	5	0.0	2	2013	8	19	1	16.66666667	64	0	1	1	961	0.250833333	0.076944444	0.111944444	0.0	0.0580555559999999	0.0	0	0.045833333	0.0	0.15	0.0	0.224242
39136	8369	0	1	4	1	1	1	1.0	2	2013	8	19	1	16.25	49	1	1	1	3502	1.320833333	0.422222222	0.295	0.0	0.403888889	0.096111111	1	0.244166667	3.0	0.82	0.0	0.2332199999999999
39149	8371	1	0	1	3	6	5	0.0	2	2013	8	19	1	20.5	31	1	0	0	520	0.14	0.057222222	0.0725	0.0	0.016666667	0.0	0	0.08	0.0	0.22	0.0	0.194444
39182	8381	0	0	4	3	1	5	0.0	2	2013	8	19	1	10.5	76	1	1	2	676	0.189444444	0.061944444	0.111388889	0.0	0.02	0.0	0	0.084444444	0.0	0.2	0.0	0.200658
39189	8383	0	1	3	1	1	1	1.0	2	2013	8	19	1	18.0	34	1	1	1	8654	2.060833333	0.583333333	0.259444444	0.333333333	0.0	0.1	1	0.6369444439999999	2.9	1.63	0.0	0.647623
39190	8383	1	0	3	1	1	1	1.0	2	2013	8	19	1	7.0	37	0	0	1	5180	1.228333333	0.447222222	0.182222222	0.183333333	0.0	0.066666667	1	0.4452777779999999	2.9	1.06	10.5	0.6880850000000001
39199	8386	0	2	4	5	2	1	1.0	2	2013	8	19	1	17.25	40	0	1	1	2788	0.749722222	0.2419444439999999	0.110833333	0.0	0.427777778	0.0	0	0.213333333	1.5	0.48	0.0	0.315104
39203	8387	0	0	3	1	1	4	1.0	2	2013	8	19	1	8.333333332999999	36	0	1	1	9053	2.170277778	0.8075	0.130833333	0.0	0.559722222	0.0	0	0.6736111109999999	1.5	1.94	10.5	0.6367010000000001
39204	8387	0	3	3	1	1	4	1.0	2	2013	8	19	1	19.0	36	0	1	1	9053	2.167222222	0.783055556	0.2175	0.316666667	0.0	0.1166666669999999	1	0.567777778	1.85	1.81	0.0	0.594912
39253	8398	1	5	4	3	1	1	1.0	2	2013	8	20	2	0.0	32	0	1	1	5494	1.278611111	0.4325	0.260833333	0.0	0.221944444	0.0	0	0.269444444	1.5	0.94	0.0	0.13299
39269	8403	0	3	3	5	1	4	1.0	2	2013	8	20	2	17.5	24	1	0	1	4790	1.126111111	0.384722222	0.118888889	0.2666666669999999	0.0	0.1	1	0.355277778	1.85	0.95	10.5	0.515246
39275	8403	2	0	4	1	1	1	1.0	2	2013	8	20	2	9.333333333	41	1	1	1	3106	0.738611111	0.227222222	0.171666667	0.0	0.355833333	0.0	0	0.231111111	1.5	0.65	0.0	0.272837
39282	8404	1	4	4	5	2	5	0.0	2	2013	8	21	3	20.25	67	0	1	1	2737	0.6647222220000001	0.243611111	0.1072222219999999	0.0	0.1555555559999999	0.0	0	0.146111111	0.0	0.4	0.0	0.262357
39290	8406	0	1	4	1	1	1	1.0	2	2013	8	21	3	17.5	49	1	1	2	6273	1.593333333	0.485833333	0.170555556	0.0	0.580555556	0.083333333	1	0.4683333329999999	3.0	1.24	0.0	0.301898
39302	8409	0	1	3	1	6	1	1.0	2	2013	8	21	3	17.25	32	1	0	0	3541	0.811111111	0.265	0.0141666669999999	0.066666667	0.195	0.1216666669999999	1	0.2369444439999999	3.2	0.56	0.0	0.348183
39307	8410	0	0	4	4	2	1	1.0	2	2013	8	21	3	13.5	33	0	1	1	3456	0.882777778	0.271111111	0.158611111	0.0	0.2625	0.0	0	0.180277778	1.5	0.52	0.0	0.16641
39308	8410	0	1	4	4	2	1	1.0	2	2013	8	21	3	17.5	33	0	1	1	3456	0.880277778	0.281111111	0.180833333	0.0	0.288888889	0.0	0	0.2425	1.5	0.55	0.0	0.329897
39318	8411	3	0	4	1	1	1	1.0	2	2013	8	21	3	7.5	36	0	1	1	13228	3.173333333	1.151666667	0.285277778	0.3833333329999999	0.0	0.0	0	1.011944444	2.8	3.16	0.0	0.685699
39325	8412	2	2	4	4	4	1	1.0	2	2013	8	21	3	10.5	27	0	1	2	640	0.154722222	0.0586111109999999	0.066111111	0.0	0.0511111109999999	0.0	0	0.0627777779999999	1.5	0.23	0.0	0.212389
39327	8413	0	6	1	5	1	5	0.0	2	2013	8	21	3	15.75	68	0	1	1	307	0.082222222	0.054722222	0.040833333	0.0	0.027777778	0.0	0	0.044166667	0.0	0.08	0.0	0.100629
39347	8417	1	3	1	5	2	1	1.0	2	2013	8	21	3	13.83333333	41	1	1	2	2119	0.6727777779999999	0.2275	0.218055556	0.0	0.226111111	0.142777778	1	0.161388889	3.0	0.45	0.0	0.234079
39362	8417	4	2	1	5	2	5	0.0	2	2013	8	21	3	14.25	6	0	0	2	2119	0.635833333	0.1725	0.39	0.0	0.1	0.0	0	0.121111111	0.0	0.34	0.0	0.1238529999999999
39368	8420	0	2	3	5	1	5	0.0	2	2013	8	22	4	17.0	63	1	1	2	17381	4.072777778	1.4002777780000002	0.150277778	0.6333333329999999	0.141666667	0.241666667	2	1.255833333	0.0	3.34	10.5	0.558505
39369	8421	0	0	3	3	6	5	0.0	2	2013	8	22	4	10.0	77	0	1	0	3255	0.766388889	0.246111111	0.046388889	0.0	0.220277778	0.0	0	0.165277778	0.0	0.49	0.0	0.0789916
39382	8424	0	0	4	3	1	1	1.0	2	2013	8	22	4	18.33333333	53	1	1	1	1535	0.454722222	0.145555556	0.117777778	0.0	0.1166666669999999	0.0	0	0.111944444	1.5	0.32	0.0	0.337469
39384	8424	1	0	4	3	1	1	1.0	2	2013	8	22	4	18.33333333	53	0	1	1	1535	0.454722222	0.145555556	0.117777778	0.0	0.1166666669999999	0.0	0	0.111944444	1.5	0.32	0.0	0.337469
39399	8429	1	0	3	4	1	1	1.0	2	2013	8	22	4	9.5	45	0	1	1	10443	2.507777778	0.8130555559999999	0.334166667	0.35	0.0	0.0	0	0.900277778	2.8	2.48	10.5	0.6593640000000001
39411	8431	0	0	3	3	6	4	0.5	2	2013	8	23	5	14.75	57	1	0	0	1926	0.443055556	0.1422222219999999	0.094444444	0.0	0.208333333	0.0	0	0.180555556	0.75	0.35	0.0	0.393846
39412	8431	0	1	3	3	6	4	0.5	2	2013	8	23	5	15.75	57	1	0	0	1926	0.431388889	0.144166667	0.065555556	0.0	0.166666667	0.0	0	0.1725	0.75	0.37	0.0	0.272142
39415	8432	0	2	1	5	2	1	1.0	2	2013	8	23	5	13.0	40	1	1	1	683	0.149722222	0.0388888889999999	0.022222222	0.0	0.095	0.0	0	0.045833333	1.5	0.09	0.0	0.369697
39424	8435	0	1	4	1	6	1	1.0	2	2013	8	23	5	17.5	50	0	1	2	9255	2.335833333	0.786388889	0.173611111	0.0	0.649444444	0.1794444439999999	1	0.446388889	3.0	1.55	0.0	0.298693
39436	8436	1	2	4	1	1	1	1.0	2	2013	8	23	5	17.0	35	1	1	2	10487	2.476388889	0.784166667	0.35	0.0	0.944722222	0.101388889	1	0.419722222	3.0	1.79	0.0	0.421575
39469	8443	1	2	1	3	6	1	1.0	2	2013	8	24	6	16.5	27	1	0	0	2222	0.589166667	0.1675	0.108611111	0.066666667	0.0	0.0	0	0.152222222	1.5	0.42	0.0	0.333942
39487	8449	1	2	4	3	1	1	1.0	2	2013	8	24	6	12.33333333	51	1	1	1	1569	0.427222222	0.170277778	0.1844444439999999	0.0	0.106111111	0.0	0	0.1155555559999999	1.5	0.32	0.0	0.290865
39500	8451	1	2	3	3	6	5	0.0	2	2013	8	24	6	14.0	8	0	0	0	962	0.249722222	0.098333333	0.1447222219999999	0.0	0.052222222	0.0	0	0.090277778	0.0	0.19	0.0	0.0430769
39507	8454	1	2	1	3	1	5	0.0	2	2013	8	24	6	11.91666667	72	0	1	1	867	0.201388889	0.078888889	0.073888889	0.0	0.049722222	0.0	0	0.088055556	0.0	0.19	0.0	0.429022
39545	8464	1	0	3	3	2	1	1.0	2	2013	8	25	7	14.5	29	0	1	1	14415	3.3011111110000004	1.0425	0.256388889	0.433333333	0.119444444	0.166666667	1	0.713611111	4.6	2.64	0.0	0.4215649999999999
39564	8469	0	1	1	3	6	5	0.0	2	2013	8	26	1	15.83333333	38	1	0	0	1344	0.308333333	0.1016666669999999	0.069444444	0.0	0.111111111	0.0	0	0.096944444	0.0	0.21	0.0	0.378224
39596	8477	4	0	4	3	2	5	0.0	2	2013	8	26	1	12.0	5	1	0	1	4976	1.259166667	0.481388889	0.2072222219999999	0.0	0.395555556	0.1166666669999999	1	0.349722222	0.0	0.79	0.0	0.283558
39603	8479	1	1	3	3	6	1	1.0	2	2013	8	26	1	12.0	28	1	0	0	1259	0.304722222	0.1125	0.067777778	0.0	0.082222222	0.0	0	0.067777778	1.5	0.19	0.0	0.643443
39610	8481	1	0	1	3	6	1	1.0	2	2013	8	26	1	13.0	34	0	0	0	1139	0.308333333	0.095555556	0.047777778	0.0	0.1291666669999999	0.0	0	0.095555556	1.5	0.25	0.0	0.188953
39613	8482	0	1	3	3	6	5	0.0	2	2013	8	26	1	19.5	78	1	0	0	13205	3.051944444	0.939722222	0.078333333	0.45	0.0	0.1	1	0.818611111	0.0	2.04	0.0	0.571768
39663	8492	0	0	3	3	2	5	0.0	2	2013	8	27	2	12.66666667	64	0	1	1	4944	1.215555556	0.478611111	0.098055556	0.15	0.206388889	0.083333333	1	0.454444444	0.0	0.9	10.5	0.549511
39671	8493	0	3	3	3	2	5	0.0	2	2013	8	27	2	11.91666667	64	1	0	1	1834	0.481388889	0.185	0.185	0.0	0.1	0.0	0	0.123333333	0.0	0.29	0.0	0.31982
39682	8494	1	2	3	1	6	4	1.0	2	2013	8	27	2	19.41666667	23	1	1	0	3400	0.920555556	0.336111111	0.082777778	0.0	0.278611111	0.0	0	0.218333333	1.5	0.59	0.0	0.169211
39736	8512	0	0	3	3	5	5	0.0	2	2013	8	29	4	12.0	70	0	0	1	1249	0.431388889	0.1216666669999999	0.041666667	0.0	0.2	0.0	0	0.121944444	0.0	0.42	0.0	0.405467
39766	8518	1	2	4	5	1	5	0.0	2	2013	8	29	4	10.7	71	1	1	1	4331	1.054444444	0.303888889	0.085277778	0.0	0.373333333	0.1166666669999999	1	0.234166667	0.0	0.78	0.0	0.124555
39782	8519	6	0	4	3	1	3	0.0	2	2013	8	29	4	9.333333333	11	0	0	1	1151	0.426666667	0.141388889	0.188611111	0.0	0.08	0.0	0	0.088888889	0.0	0.28	0.0	0.084375
39785	8519	7	3	4	3	1	5	0.0	2	2013	8	29	4	12.25	9	1	0	1	3259	0.7725	0.235833333	0.17	0.0	0.243333333	0.0	0	0.205555556	0.0	0.65	0.0	0.164865
39788	8519	9	0	4	3	1	5	0.0	2	2013	8	29	4	11.0	6	1	0	1	3237	0.795277778	0.264722222	0.132222222	0.0	0.251111111	0.0	0	0.197222222	0.0	0.62	0.0	0.128169
39795	8521	0	1	3	1	1	1	1.0	2	2013	8	29	4	19.0	27	1	1	2	19530	4.573611111	1.298611111	0.295277778	0.583333333	0.0	0.0	0	0.650277778	3.1	2.8	0.0	0.38616
39836	8532	1	1	3	4	2	1	1.0	2	2013	8	30	5	14.0	40	1	1	1	27388	6.555833333	2.048055556	0.318333333	0.933333333	0.171666667	0.091666667	1	1.386111111	4.6	3.91	0.0	0.58497
39838	8533	0	2	4	3	2	1	1.0	2	2013	8	30	5	17.0	55	1	1	1	2041	0.501111111	0.161388889	0.135555556	0.0	0.206388889	0.0	0	0.135833333	1.5	0.35	0.0	0.210634
39852	8536	1	0	4	3	1	1	1.0	2	2013	8	30	5	10.0	44	1	1	2	20224	4.903333333	1.628611111	0.3483333329999999	0.8666666670000001	0.0	0.166666667	1	1.054444444	6.7	3.75	0.0	0.393309
39876	8542	0	1	1	5	1	1	1.0	2	2013	8	30	5	12.75	32	1	0	1	305	0.121111111	0.0505555559999999	0.045277778	0.0	0.046388889	0.0	0	0.050833333	1.5	0.11	0.0	0.338798
39881	8542	1	2	4	3	1	1	1.0	2	2013	8	30	5	16.0	34	0	1	1	8370	1.972777778	0.553055556	0.044166667	0.0	0.751388889	0.208333333	2	0.447222222	4.5	1.37	0.0	0.314286
39882	8542	1	5	4	3	1	1	1.0	2	2013	8	30	5	18.0	34	0	1	1	8370	2.003055556	0.588611111	0.055	0.0	0.7213888890000001	0.278333333	2	0.505277778	4.5	1.45	0.0	0.406267
39891	8544	1	1	3	3	6	1	1.0	2	2013	8	31	6	19.0	44	1	0	0	10294	2.448611111	0.814722222	0.277222222	0.0	0.656111111	0.085	1	0.539444444	3.0	1.59	0.0	0.641092
39898	8545	1	8	4	3	2	1	1.0	2	2013	8	31	6	19.6	45	0	1	2	697	0.218611111	0.08	0.0575	0.0	0.026666667	0.0	0	0.0736111109999999	1.5	0.15	0.0	0.177358
39939	8553	0	2	4	5	1	1	1.0	2	2013	8	31	6	18.33333333	50	1	1	1	1170	0.2869444439999999	0.162222222	0.079166667	0.0	0.081944444	0.0	0	0.1275	1.5	0.31	0.0	0.202614
39954	8555	0	5	4	3	3	1	1.0	2	2013	8	31	6	17.83333333	46	1	0	1	1815	0.507222222	0.181388889	0.124166667	0.0	0.18	0.0	0	0.188055556	1.5	0.43	0.0	0.581979
40007	8561	0	1	3	1	6	1	1.0	2	2013	8	31	6	18.0	30	0	0	0	11116	2.691111111	0.857777778	0.2072222219999999	0.55	0.155833333	0.15	1	0.793333333	3.9	1.95	10.5	0.69958
40044	8570	0	1	4	3	1	1	1.0	2	2013	9	1	7	10.83333333	51	0	1	1	4908	1.207222222	0.335	0.253055556	0.0	0.180555556	0.083333333	1	0.178611111	3.0	0.74	0.0	0.171073
40056	8571	1	2	3	5	1	4	1.0	2	2013	9	1	7	14.5	23	1	0	1	5821	1.38	0.464166667	0.130555556	0.233333333	0.0	0.0	0	0.432222222	1.6	1.15	0.0	0.746787
40069	8574	2	0	4	3	1	3	0.0	2	2013	9	1	7	10.83333333	14	1	0	1	2594	0.6447222220000001	0.185	0.146111111	0.0	0.168333333	0.0	0	0.144444444	0.0	0.46	0.0	0.0923077
40102	8583	2	1	4	5	1	5	0.0	2	2013	9	1	7	11.41666667	11	1	0	1	7128	1.678333333	0.5508333329999999	0.390555556	0.4	0.0	0.0	0	0.3777777779999999	0.0	1.23	0.0	0.366912
40122	8586	2	4	4	3	2	5	0.0	2	2013	9	1	7	21.5	6	0	0	1	1001	0.366388889	0.113333333	0.248611111	0.0	0.029722222	0.0	0	0.0891666669999999	0.0	0.22	0.0	0.00623053
40132	8588	0	0	4	3	6	5	0.0	2	2013	9	1	7	13.0	83	1	0	0	792	0.213055556	0.074444444	0.0875	0.0	0.056388889	0.0	0	0.0580555559999999	0.0	0.15	0.0	0.177033
40156	8593	3	0	4	5	1	5	0.0	2	2013	9	1	7	15.5	10	0	0	2	17773	4.183333333	1.273888889	0.399444444	0.783333333	0.0	0.2166666669999999	2	0.981666667	0.0	3.09	0.0	0.5851729999999999
40158	8593	3	2	4	3	1	5	0.0	2	2013	9	1	7	23.5	10	0	0	2	8862	2.007222222	0.566111111	0.054166667	0.0	0.393611111	0.162222222	1	0.353611111	0.0	1.3	0.0	0.20817
40167	8595	3	1	4	3	2	3	0.0	2	2013	9	2	1	9.0	12	1	0	1	21744	6.086111111	1.834166667	0.175	1.233333333	0.49	0.1	1	0.800555556	0.85	4.8	0.0	0.36433
40217	8604	1	2	4	3	1	1	1.0	2	2013	9	2	1	13.0	52	0	1	1	2135	0.635833333	0.208333333	0.161111111	0.0	0.176111111	0.0	0	0.140833333	1.5	0.46	0.0	0.118343
40230	8607	0	4	3	3	6	1	1.0	2	2013	9	2	1	17.0	59	1	0	0	6741	1.642777778	0.583611111	0.14	0.2166666669999999	0.082777778	0.2	2	0.518611111	3.9	1.27	0.0	0.6052489999999999
40281	8616	0	0	4	3	6	1	1.0	2	2013	9	3	2	8.0	37	1	1	2	1464	0.396944444	0.093888889	0.153055556	0.0	0.066666667	0.0	0	0.087777778	1.5	0.25	0.0	0.0474684
40319	8620	2	0	3	3	1	3	0.0	2	2013	9	3	2	11.0	14	0	0	1	1997	0.486388889	0.146388889	0.119444444	0.0	0.175555556	0.0	0	0.1422222219999999	0.0	0.36	0.0	0.164063
40327	8623	1	0	3	1	1	1	1.0	2	2013	9	3	2	5.0	55	0	0	1	2915	0.719166667	0.253055556	0.089444444	0.0	0.1694444439999999	0.0	0	0.140555556	1.5	0.44	0.0	0.0849802
40343	8629	0	0	3	3	1	5	0.0	2	2013	9	4	3	11.0	63	0	1	1	1718	0.466111111	0.1422222219999999	0.065277778	0.0	0.141666667	0.0	0	0.141944444	0.0	0.38	0.0	0.5909979999999999
40362	8632	2	1	1	2	3	3	0.0	2	2013	9	4	3	15.5	11	0	0	2	1021	0.317777778	0.131666667	0.180277778	0.0	0.056944444	0.0	0	0.1066666669999999	0.0	0.3	0.0	0.229167
40396	8640	1	0	4	2	1	1	1.0	2	2013	9	5	4	8.0	40	1	1	1	4719	1.195277778	0.385555556	0.331111111	0.0	0.295833333	0.068055556	1	0.269722222	3.0	0.79	0.0	0.320288
40401	8640	2	1	4	2	1	5	0.0	2	2013	9	5	4	15.91666667	8	0	0	1	4719	1.138055556	0.321111111	0.490833333	0.066666667	0.0	0.0	0	0.328611111	0.0	0.85	0.0	0.2671179999999999
40403	8641	0	1	3	3	6	4	0.5	2	2013	9	5	4	22.0	28	0	1	0	3321	0.804722222	0.2525	0.079166667	0.0	0.193611111	0.0	0	0.193611111	0.75	0.51	0.0	0.546628
40404	8642	0	2	1	3	1	5	0.0	2	2013	9	5	4	15.0	73	0	0	1	960	0.314166667	0.093611111	0.205277778	0.0	0.037222222	0.0	0	0.097222222	0.0	0.26	0.0	0.294286
40410	8643	1	1	3	5	1	4	1.0	2	2013	9	5	4	18.25	22	0	0	1	3211	0.8847222220000001	0.316666667	0.068611111	0.1	0.0	0.0	0	0.424444444	1.6	0.87	0.0	0.740838
40418	8646	1	0	4	4	1	1	1.0	2	2013	9	5	4	7.5	50	1	1	1	10409	2.624722222	0.7411111109999999	0.2491666669999999	0.3833333329999999	0.099444444	0.121388889	1	0.646944444	4.3	1.84	0.0	0.652641
40424	8648	0	0	4	2	1	1	1.0	2	2013	9	5	4	8.25	39	0	1	2	4112	0.983888889	0.310555556	0.066111111	0.0	0.259444444	0.066111111	1	0.2372222219999999	3.0	0.69	0.0	0.4859479999999999
40425	8648	0	1	4	2	1	1	1.0	2	2013	9	5	4	8.416666667000001	39	0	1	2	4112	0.978888889	0.289722222	0.24	0.0	0.248333333	0.0	0	0.206388889	1.5	0.66	0.0	0.302826
40442	8649	0	9	4	5	2	1	1.0	2	2013	9	5	4	15.0	33	1	1	2	1303	0.357777778	0.1011111109999999	0.083333333	0.0	0.066666667	0.0	0	0.095277778	1.5	0.21	0.0	0.107872
40451	8650	1	3	1	3	1	1	1.0	2	2013	9	5	4	14.75	43	1	1	1	822	0.2025	0.0725	0.048333333	0.0	0.064166667	0.0	0	0.051666667	1.5	0.14	0.0	0.5376340000000001
40494	8657	0	1	3	5	1	5	0.0	2	2013	9	6	5	14.0	37	0	1	1	1447	0.389722222	0.163055556	0.161944444	0.033333333	0.0	0.0	0	0.158333333	0.0	0.41	10.5	0.363158
40495	8657	0	2	3	3	1	5	0.0	2	2013	9	6	5	15.33333333	37	0	1	1	16522	3.915555556	1.256388889	0.2175	0.6	0.0	0.0	0	1.0	0.0	2.91	10.5	0.415833
40523	8660	2	1	3	2	6	3	0.0	2	2013	9	6	5	15.5	13	0	0	0	1485	0.376111111	0.155277778	0.0536111109999999	0.0	0.106944444	0.0	0	0.1255555559999999	0.0	0.26	0.0	0.276549
40542	8662	0	1	3	1	6	1	1.0	2	2013	9	6	5	14.0	43	0	0	0	10138	2.284166667	0.858888889	0.130555556	0.3833333329999999	0.1166666669999999	0.2	2	0.748055556	3.9	1.75	0.0	0.6825100000000001
40550	8665	1	1	4	2	2	1	1.0	2	2013	9	6	5	8.833333332999999	43	1	1	1	1518	0.3525	0.129444444	0.196666667	0.033333333	0.0	0.0	0	0.13	1.7	0.29	0.0	0.442308
40551	8665	1	2	4	2	2	1	1.0	2	2013	9	6	5	15.33333333	43	1	1	1	1518	0.438888889	0.2019444439999999	0.072777778	0.0	0.1475	0.0	0	0.146944444	1.5	0.25	0.0	0.3780719999999999
40574	8671	2	1	2	2	1	5	0.0	2	2013	9	6	5	15.33333333	6	0	0	1	659	0.231388889	0.086944444	0.109444444	0.0	0.0577777779999999	0.0	0	0.083333333	0.0	0.24	0.0	0.0866666999999999
40584	8675	2	2	3	3	2	2	0.0	2	2013	9	7	6	12.41666667	16	1	0	2	3826	0.962777778	0.245	0.118333333	0.0	0.368888889	0.0	0	0.233055556	0.0	0.61	0.0	0.191895
40616	8683	2	0	4	3	1	1	1.0	2	2013	9	7	6	13.5	42	0	1	1	8326	2.089722222	0.607777778	0.4075	0.0	0.706944444	0.099722222	1	0.5111111110000001	3.0	1.75	0.0	0.349457
40621	8685	0	2	4	5	2	1	1.0	2	2013	9	7	6	15.0	32	1	1	2	10679	2.605555556	0.700833333	0.056944444	0.0	0.7666666670000001	0.183333333	1	0.437222222	3.0	1.82	0.0	0.38183
40624	8685	1	3	4	3	2	5	0.0	2	2013	9	7	6	17.0	8	1	0	2	4260	1.05	0.315	0.196111111	0.0	0.180833333	0.0	0	0.226944444	0.0	0.62	0.0	0.324357
40630	8687	1	1	4	3	1	1	1.0	2	2013	9	7	6	11.16666667	45	0	1	1	5542	1.561111111	0.4477777779999999	0.148888889	0.0	0.375555556	0.166666667	1	0.2375	3.0	1.03	0.0	0.19883
40639	8690	0	0	1	3	6	1	1.0	2	2013	9	7	6	14.25	52	1	0	0	1065	0.258611111	0.095833333	0.020277778	0.0	0.133333333	0.0	0	0.088055556	1.5	0.19	0.0	0.246057
40701	8705	0	4	4	4	1	1	1.0	2	2013	9	9	1	8.5	31	0	1	1	7517	1.851111111	0.623611111	0.19	0.4	0.053055556	0.1166666669999999	1	0.418611111	4.4	1.29	0.0	0.347047
40718	8709	0	3	4	3	2	1	1.0	2	2013	9	9	1	19.75	47	0	1	1	3754	0.928888889	0.250277778	0.25	0.0	0.133333333	0.0	0	0.165833333	1.5	0.51	0.0	0.264657
40728	8711	0	4	4	3	6	5	0.0	2	2013	9	9	1	18.25	91	1	0	0	2112	0.489444444	0.165	0.175555556	0.016666667	0.0	0.0	0	0.130833333	0.0	0.36	0.0	0.210191
40740	8714	1	2	4	1	5	1	1.0	2	2013	9	9	1	16.25	48	1	1	2	8160	1.975833333	0.578055556	0.351388889	0.1	0.233333333	0.1166666669999999	1	0.463611111	3.2	1.84	0.0	0.411025
40765	8720	0	0	1	3	6	1	1.0	2	2013	9	9	1	14.0	51	1	0	0	912	0.243888889	0.090833333	0.149166667	0.0	0.0861111109999999	0.0	0	0.113055556	1.5	0.23	0.0	0.2457
40771	8722	1	0	4	3	1	5	0.0	2	2013	9	10	2	10.5	68	1	1	2	3093	0.819444444	0.245833333	0.1375	0.0	0.185555556	0.0	0	0.1675	0.0	0.56	0.0	0.2338309999999999
40777	8724	1	0	2	2	6	3	0.0	2	2013	9	10	2	7.0	12	0	0	0	2768	0.685277778	0.2375	0.194722222	0.0	0.125	0.0	0	0.1291666669999999	0.0	0.39	0.0	0.167742
40784	8725	0	4	1	2	6	1	1.0	2	2013	9	10	2	14.5	42	1	0	0	1377	0.3483333329999999	0.1186111109999999	0.1838888889999999	0.0	0.0736111109999999	0.0	0	0.108888889	1.5	0.25	0.0	0.1428569999999999
40829	8735	0	0	2	1	6	1	1.0	2	2013	9	10	2	7.5	28	0	1	0	4532	1.061111111	0.320277778	0.321111111	0.1166666669999999	0.0	0.0	0	0.341111111	2.9	0.75	10.5	0.661238
40857	8741	0	5	3	3	1	5	0.0	2	2013	9	11	3	14.66666667	72	0	1	2	2204	0.5972222220000001	0.194166667	0.093055556	0.0	0.198611111	0.0	0	0.209166667	0.0	0.57	0.0	0.288181
40868	8742	3	0	4	2	2	3	0.0	2	2013	9	11	3	8.0	15	0	0	1	4542	1.2075	0.3575	0.3358333329999999	0.0	0.3883333329999999	0.0	0	0.3175	0.0	0.79	0.0	0.40245
40874	8744	0	0	3	1	1	1	1.0	2	2013	9	11	3	5.75	52	1	0	1	13997	3.267222222	1.1225	0.311666667	0.5166666670000001	0.0	0.083333333	1	0.695277778	2.8	2.3	0.0	0.34159
40884	8745	1	1	3	1	1	1	1.0	2	2013	9	11	3	21.0	57	0	1	1	2049	0.544166667	0.146111111	0.1975	0.1	0.0	0.0	0	0.159444444	2.29	0.46	0.0	0.447735
